Opportunity_ID,Industry,Deal_Size,Sales_Cycle_Days,Status,Close_Date
OPP-4059,Manufacturing,14930.47,44.0,Lost,2025-03-10 04:05:42.788557712
OPP-4060,IT_Tech,51915.51,72.0,Won,2025-03-10 10:21:54.982996600
OPP-4061,IT_Tech,32310.19,72.0,Won,2025-03-10 16:38:07.177435488
OPP-4062,Finance,111800.87,81.0,Lost,2025-03-10 22:54:19.371874376
OPP-4063,Finance,116559.72,83.0,Lost,2025-03-11 05:10:31.566313264
OPP-4064,Finance,191903.71,92.0,Lost,2025-03-11 11:26:43.760752152
OPP-4065,IT_Tech,71448.12,77.0,Lost,2025-03-11 17:42:55.955191040
OPP-4066,IT_Tech,71202.69,73.0,Lost,2025-03-11 23:59:08.149629928
OPP-4067,Manufacturing,,73.0,Won,2025-03-12 06:15:20.344068816
OPP-4068,IT_Tech,42011.11,67.0,Won,2025-03-12 12:31:32.538507704
OPP-4069,Finance,74556.39,87.0,Lost,2025-03-12 18:47:44.732946592
OPP-4070,Retail,20669.38,61.0,Lost,2025-03-13 01:03:56.927385480
OPP-4071,Finance,113464.87,91.0,Lost,2025-03-13 07:20:09.121824368
OPP-4072,health-care,60752.3,77.0,Lost,2025-03-13 13:36:21.316263248
OPP-4073,IT_Tech,44462.96,68.0,Lost,2025-03-13 19:52:33.510702136
OPP-4074,Finance,71606.57,85.0,Lost,2025-03-14 02:08:45.705141024
OPP-4075,Manufacturing,23695.34,61.0,Won,2025-03-14 08:24:57.899579912
OPP-4076,Manufacturing,69232.82,85.0,Lost,2025-03-14 14:41:10.094018800
OPP-4077,IT_Tech,37331.76,76.0,Won,2025-03-14 20:57:22.288457688
OPP-4078,IT_Tech,101149.42,73.0,Lost,2025-03-15 03:13:34.482896576
OPP-4079,Manufacturing,16110.94,74.0,Won,2025-03-15 09:29:46.677335464
OPP-4080,Retail,10113.34,71.0,Won,2025-03-15 15:45:58.871774352
OPP-4081,Manufacturing,36913.01,,Won,2025-03-15 22:02:11.066213240
OPP-4082,IT_Tech,64131.47,89.0,Won,2025-03-16 04:18:23.260652128
OPP-4083,Finance,92937.42,85.0,Lost,2025-03-16 10:34:35.455091016
OPP-4084,Retail,15603.28,54.0,Lost,2025-03-16 16:50:47.649529904
OPP-4085,Finance,37184.29,103.0,Lost,2025-03-16 23:06:59.843968792
OPP-4086,health-care,36528.03,56.0,Lost,2025-03-17 05:23:12.038407680
OPP-4087,IT_Tech,,86.0,Lost,2025-03-17 11:39:24.232846568
OPP-4088,Finance,32258.49,77.0,Lost,2025-03-17 17:55:36.427285456
OPP-4089,IT_Tech,27835.32,57.0,Lost,2025-03-18 00:11:48.621724344
OPP-4090,health-care,,79.0,Lost,2025-03-18 06:28:00.816163232
OPP-4091,Manufacturing,22222.0,69.0,Won,2025-03-18 12:44:13.010602120
OPP-4092,health-care,191609.28,100.0,Lost,2025-03-18 19:00:25.205041008
OPP-4093,Retail,,62.0,Won,2025-03-19 01:16:37.399479896
OPP-4094,IT_Tech,16552.46,64.0,Lost,2025-03-19 07:32:49.593918784
OPP-4095,Finance,41796.89,46.0,Lost,2025-03-19 13:49:01.788357672
OPP-4096,Manufacturing,11580.89,86.0,Won,2025-03-19 20:05:13.982796560
OPP-4097,IT_Tech,24555.82,57.0,Lost,2025-03-20 02:21:26.177235448
OPP-4098,IT_Tech,53273.5,80.0,Lost,2025-03-20 08:37:38.371674336
OPP-4099,health-care,57048.84,75.0,Won,2025-03-20 14:53:50.566113224
OPP-4100,IT_Tech,45724.92,73.0,Lost,2025-03-20 21:10:02.760552112
OPP-4101,Retail,6240.61,70.0,Lost,2025-03-21 03:26:14.954991000
OPP-4102,Manufacturing,54121.54,96.0,Lost,2025-03-21 09:42:27.149429888
OPP-4103,health-care,52414.29,79.0,Lost,2025-03-21 15:58:39.343868776
OPP-4104,IT_Tech,36537.15,81.0,Won,2025-03-21 22:14:51.538307664
OPP-4105,health-care,69166.73,81.0,Won,2025-03-22 04:31:03.732746552
OPP-4106,Retail,7074.31,74.0,Won,2025-03-22 10:47:15.927185440
OPP-4107,IT_Tech,20403.42,63.0,Lost,2025-03-22 17:03:28.121624328
OPP-4108,Finance,130702.19,95.0,Lost,2025-03-22 23:19:40.316063208
OPP-4109,Finance,92910.81,93.0,Lost,2025-03-23 05:35:52.510502096
OPP-4110,Finance,137314.53,95.0,Lost,2025-03-23 11:52:04.704940984
OPP-4111,IT_Tech,,66.0,Lost,2025-03-23 18:08:16.899379872
OPP-4112,Retail,14349.86,64.0,Won,2025-03-24 00:24:29.093818760
OPP-4113,IT_Tech,15321.23,70.0,Won,2025-03-24 06:40:41.288257648
OPP-4114,IT_Tech,31723.62,56.0,Won,2025-03-24 12:56:53.482696536
OPP-4115,Manufacturing,35821.65,92.0,Won,2025-03-24 19:13:05.677135424
OPP-4116,Retail,35473.94,73.0,Lost,2025-03-25 01:29:17.871574312
OPP-4117,IT_Tech,51199.16,79.0,Won,2025-03-25 07:45:30.066013200
OPP-4118,IT_Tech,78278.68,71.0,Lost,2025-03-25 14:01:42.260452088
OPP-4119,IT_Tech,48960.49,59.0,Lost,2025-03-25 20:17:54.454890976
OPP-4120,IT_Tech,25446.88,63.0,Won,2025-03-26 02:34:06.649329864
OPP-4121,IT_Tech,38505.72,76.0,Won,2025-03-26 08:50:18.843768752
OPP-4122,IT_Tech,40868.38,82.0,Lost,2025-03-26 15:06:31.038207640
OPP-4123,health-care,41627.1,76.0,Lost,2025-03-26 21:22:43.232646528
OPP-4124,Retail,11023.74,69.0,Lost,2025-03-27 03:38:55.427085416
OPP-4125,Finance,64636.84,73.0,Won,2025-03-27 09:55:07.621524304
OPP-4126,Finance,191639.62,91.0,Lost,2025-03-27 16:11:19.815963192
OPP-4127,IT_Tech,12831.13,84.0,Lost,2025-03-27 22:27:32.010402080
OPP-4128,Manufacturing,66363.95,86.0,Lost,2025-03-28 04:43:44.204840968
OPP-4129,Retail,8363.25,72.0,Won,2025-03-28 10:59:56.399279856
OPP-4130,Retail,6727.51,65.0,Won,2025-03-28 17:16:08.593718744
OPP-4131,Retail,24100.1,52.0,Lost,2025-03-28 23:32:20.788157632
OPP-4132,Manufacturing,52362.66,63.0,Won,2025-03-29 05:48:32.982596520
OPP-4133,Finance,155237.46,,Lost,2025-03-29 12:04:45.177035408
OPP-4134,IT_Tech,54195.38,76.0,Won,2025-03-29 18:20:57.371474296
OPP-4135,Finance,251678.31,92.0,Lost,2025-03-30 00:37:09.565913184
OPP-4136,Retail,17665.38,88.0,Won,2025-03-30 06:53:21.760352072
OPP-4137,Retail,12354.32,74.0,Won,2025-03-30 13:09:33.954790960
OPP-4138,Finance,89837.33,94.0,Lost,2025-03-30 19:25:46.149229848
OPP-4139,IT_Tech,67625.1,78.0,Lost,2025-03-31 01:41:58.343668736
OPP-4140,health-care,45815.37,65.0,Lost,2025-03-31 07:58:10.538107624
OPP-4141,Manufacturing,26214.18,70.0,Won,2025-03-31 14:14:22.732546512
OPP-4142,Finance,60756.17,67.0,Lost,2025-03-31 20:30:34.926985400
OPP-4143,Finance,20686.78,88.0,Won,2025-04-01 02:46:47.121424288
OPP-4144,IT_Tech,,83.0,Won,2025-04-01 09:02:59.315863168
OPP-4145,health-care,23583.98,76.0,Lost,2025-04-01 15:19:11.510302056
OPP-4146,Manufacturing,37291.83,88.0,Won,2025-04-01 21:35:23.704740944
OPP-4147,Finance,122905.85,57.0,Lost,2025-04-02 03:51:35.899179832
OPP-4148,Retail,10525.56,71.0,Won,2025-04-02 10:07:48.093618720
OPP-4149,health-care,200039.38,69.0,Lost,2025-04-02 16:24:00.288057608
OPP-4150,Finance,30445.68,72.0,Lost,2025-04-02 22:40:12.482496496
OPP-4151,IT_Tech,65882.65,73.0,Lost,2025-04-03 04:56:24.676935384
OPP-4152,Retail,18724.13,76.0,Won,2025-04-03 11:12:36.871374272
OPP-4153,health-care,26118.0,73.0,Lost,2025-04-03 17:28:49.065813160
OPP-4154,health-care,371935.82,105.0,Lost,2025-04-03 23:45:01.260252048
OPP-4155,Finance,70386.22,70.0,Lost,2025-04-04 06:01:13.454690936
OPP-4156,Manufacturing,23417.95,-30.0,Won,2025-04-04 12:17:25.649129824
OPP-4157,IT_Tech,17969.95,70.0,Won,2025-04-04 18:33:37.843568712
OPP-4158,Retail,11967.99,46.0,Won,2025-04-05 00:49:50.038007600
OPP-4159,IT_Tech,34074.23,62.0,Lost,2025-04-05 07:06:02.232446488
OPP-4160,health-care,77775.93,77.0,Lost,2025-04-05 13:22:14.426885376
OPP-4161,IT_Tech,31291.5,85.0,Won,2025-04-05 19:38:26.621324264
OPP-4162,health-care,106930.59,86.0,Lost,2025-04-06 01:54:38.815763152
OPP-4163,Finance,57955.0,62.0,Won,2025-04-06 08:10:51.010202040
OPP-4164,IT_Tech,13801.3,65.0,Lost,2025-04-06 14:27:03.204640928
OPP-4165,health-care,66861.8,101.0,Won,2025-04-06 20:43:15.399079816
OPP-4166,Manufacturing,11117.34,66.0,Lost,2025-04-07 02:59:27.593518704
OPP-4167,IT_Tech,43342.34,70.0,Lost,2025-04-07 09:15:39.787957592
OPP-4168,Retail,8187.39,68.0,Won,2025-04-07 15:31:51.982396480
OPP-4169,health-care,80661.46,88.0,Lost,2025-04-07 21:48:04.176835368
OPP-4170,Finance,160884.98,78.0,Lost,2025-04-08 04:04:16.371274256
OPP-4171,IT_Tech,22598.2,76.0,Won,2025-04-08 10:20:28.565713144
OPP-4172,IT_Tech,61736.35,73.0,Lost,2025-04-08 16:36:40.760152032
OPP-4173,IT_Tech,29240.36,80.0,Lost,2025-04-08 22:52:52.954590920
OPP-4174,IT_Tech,87255.63,81.0,Lost,2025-04-09 05:09:05.149029808
OPP-4175,IT_Tech,30255.21,78.0,Won,2025-04-09 11:25:17.343468696
OPP-4176,Finance,44165.72,65.0,Lost,2025-04-09 17:41:29.537907584
OPP-4177,Manufacturing,51206.37,66.0,Lost,2025-04-09 23:57:41.732346472
OPP-4178,Retail,10744.03,76.0,Won,2025-04-10 06:13:53.926785360
OPP-4179,Finance,44140.38,73.0,Won,2025-04-10 12:30:06.121224248
OPP-4180,IT_Tech,28597.66,75.0,Won,2025-04-10 18:46:18.315663128
OPP-4181,IT_Tech,35514.51,69.0,Won,2025-04-11 01:02:30.510102016
OPP-4182,health-care,163621.0,94.0,Lost,2025-04-11 07:18:42.704540904
OPP-4183,IT_Tech,13807.35,59.0,Won,2025-04-11 13:34:54.898979792
OPP-4184,Finance,74150.23,76.0,Won,2025-04-11 19:51:07.093418680
OPP-4185,Finance,,90.0,Lost,2025-04-12 02:07:19.287857568
OPP-4186,health-care,82130.86,93.0,Lost,2025-04-12 08:23:31.482296456
OPP-4187,health-care,160479.12,77.0,Lost,2025-04-12 14:39:43.676735344
OPP-4188,Retail,12872.23,89.0,Lost,2025-04-12 20:55:55.871174232
OPP-4189,Retail,12182.12,69.0,Lost,2025-04-13 03:12:08.065613120
OPP-4190,health-care,104338.71,68.0,Lost,2025-04-13 09:28:20.260052008
OPP-4191,Manufacturing,38164.34,78.0,Won,2025-04-13 15:44:32.454490896
OPP-4192,Manufacturing,29875.55,67.0,Won,2025-04-13 22:00:44.648929784
OPP-4193,health-care,99676.62,85.0,Lost,2025-04-14 04:16:56.843368672
OPP-4194,health-care,49438.41,75.0,Won,2025-04-14 10:33:09.037807568
OPP-4195,Finance,50680.36,76.0,Lost,2025-04-14 16:49:21.232246448
OPP-4196,Manufacturing,27889.43,60.0,Won,2025-04-14 23:05:33.426685344
OPP-4197,Manufacturing,71434.38,90.0,Lost,2025-04-15 05:21:45.621124224
OPP-4198,IT_Tech,7255.33,48.0,Lost,2025-04-15 11:37:57.815563104
OPP-4199,health-care,92721.84,66.0,Lost,2025-04-15 17:54:10.010002000
OPP-4200,Finance,74649.8,82.0,Lost,2025-04-16 00:10:22.204440880
OPP-4201,Finance,26674.88,90.0,Won,2025-04-16 06:26:34.398879776
OPP-4202,IT_Tech,42398.29,70.0,Lost,2025-04-16 12:42:46.593318656
OPP-4203,Manufacturing,46068.1,83.0,Lost,2025-04-16 18:58:58.787757552
OPP-4204,Finance,104170.42,93.0,Lost,2025-04-17 01:15:10.982196432
OPP-4205,Retail,3547.81,66.0,Won,2025-04-17 07:31:23.176635328
OPP-4206,Manufacturing,,74.0,Lost,2025-04-17 13:47:35.371074208
OPP-4207,Retail,9238.47,50.0,Lost,2025-04-17 20:03:47.565513104
OPP-4208,health-care,110408.31,54.0,Lost,2025-04-18 02:19:59.759951984
OPP-4209,Finance,114078.75,78.0,Lost,2025-04-18 08:36:11.954390880
OPP-4210,IT_Tech,23427.16,,Lost,2025-04-18 14:52:24.148829760
OPP-4211,Finance,108692.27,67.0,Lost,2025-04-18 21:08:36.343268656
OPP-4212,IT_Tech,29949.06,80.0,Lost,2025-04-19 03:24:48.537707536
OPP-4213,Finance,21103.07,58.0,Won,2025-04-19 09:41:00.732146432
OPP-4214,IT_Tech,65112.44,78.0,Lost,2025-04-19 15:57:12.926585312
OPP-4215,IT_Tech,24648.65,79.0,Won,2025-04-19 22:13:25.121024208
OPP-4216,IT_Tech,,62.0,Won,2025-04-20 04:29:37.315463088
OPP-4217,IT_Tech,29687.08,74.0,Won,2025-04-20 10:45:49.509901984
OPP-4218,Retail,15307.81,62.0,Won,2025-04-20 17:02:01.704340864
OPP-4219,Retail,12982.59,74.0,Won,2025-04-20 23:18:13.898779760
OPP-4220,Finance,101604.2,83.0,Lost,2025-04-21 05:34:26.093218640
OPP-4221,IT_Tech,18587.7,69.0,Won,2025-04-21 11:50:38.287657536
OPP-4222,IT_Tech,25054.45,89.0,Lost,2025-04-21 18:06:50.482096416
OPP-4223,IT_Tech,,81.0,Won,2025-04-22 00:23:02.676535312
OPP-4224,IT_Tech,93802.21,71.0,Lost,2025-04-22 06:39:14.870974192
OPP-4225,Manufacturing,34306.62,72.0,Lost,2025-04-22 12:55:27.065413088
OPP-4226,IT_Tech,62480.58,76.0,Lost,2025-04-22 19:11:39.259851968
OPP-4227,health-care,74841.9,79.0,Lost,2025-04-23 01:27:51.454290864
OPP-4228,IT_Tech,28514.58,102.0,Lost,2025-04-23 07:44:03.648729744
OPP-4229,IT_Tech,32100.85,77.0,Won,2025-04-23 14:00:15.843168640
OPP-4230,Finance,66101.6,53.0,Lost,2025-04-23 20:16:28.037607520
OPP-4231,Finance,105049.55,74.0,Lost,2025-04-24 02:32:40.232046416
OPP-4232,IT_Tech,72207.96,55.0,Lost,2025-04-24 08:48:52.426485296
OPP-4233,IT_Tech,43470.61,70.0,Won,2025-04-24 15:05:04.620924192
OPP-4234,health-care,149081.23,59.0,Lost,2025-04-24 21:21:16.815363072
OPP-4235,IT_Tech,22417.68,59.0,Lost,2025-04-25 03:37:29.009801952
OPP-4236,IT_Tech,29515.91,,Won,2025-04-25 09:53:41.204240848
OPP-4237,Manufacturing,25282.02,75.0,Lost,2025-04-25 16:09:53.398679728
OPP-4238,Finance,88315.13,79.0,Lost,2025-04-25 22:26:05.593118624
OPP-4239,Finance,58960.62,80.0,Won,2025-04-26 04:42:17.787557504
OPP-4240,health-care,113307.85,80.0,Lost,2025-04-26 10:58:29.981996400
OPP-4241,health-care,41831.25,57.0,Won,2025-04-26 17:14:42.176435280
OPP-4242,Finance,75043.15,84.0,Won,2025-04-26 23:30:54.370874176
OPP-4243,Finance,110427.53,104.0,Lost,2025-04-27 05:47:06.565313056
OPP-4244,Retail,4756.89,64.0,Lost,2025-04-27 12:03:18.759751952
OPP-4245,IT_Tech,104905.55,75.0,Lost,2025-04-27 18:19:30.954190832
OPP-4246,Finance,61704.3,60.0,Lost,2025-04-28 00:35:43.148629728
OPP-4247,health-care,,58.0,Lost,2025-04-28 06:51:55.343068608
OPP-4248,Manufacturing,39302.64,79.0,Lost,2025-04-28 13:08:07.537507504
OPP-4249,Finance,74612.71,91.0,Lost,2025-04-28 19:24:19.731946384
OPP-4250,Finance,69623.91,81.0,Lost,2025-04-29 01:40:31.926385280
OPP-4251,IT_Tech,59611.01,86.0,Lost,2025-04-29 07:56:44.120824160
OPP-4252,Finance,114515.67,90.0,Lost,2025-04-29 14:12:56.315263056
OPP-4253,IT_Tech,42147.81,80.0,Won,2025-04-29 20:29:08.509701936
OPP-4254,health-care,95807.23,72.0,Lost,2025-04-30 02:45:20.704140832
OPP-4255,IT_Tech,34469.18,75.0,Lost,2025-04-30 09:01:32.898579712
OPP-4256,Finance,212202.12,75.0,Lost,2025-04-30 15:17:45.093018608
OPP-4257,IT_Tech,17333.6,68.0,Won,2025-04-30 21:33:57.287457488
OPP-4258,health-care,79522.16,82.0,Lost,2025-05-01 03:50:09.481896384
OPP-4259,Manufacturing,37515.61,93.0,Lost,2025-05-01 10:06:21.676335264
OPP-4260,IT_Tech,54537.3,60.0,Lost,2025-05-01 16:22:33.870774160
OPP-4261,Finance,44076.75,80.0,Lost,2025-05-01 22:38:46.065213040
OPP-4262,health-care,25688.44,88.0,Won,2025-05-02 04:54:58.259651936
OPP-4263,IT_Tech,39277.67,83.0,Won,2025-05-02 11:11:10.454090816
OPP-4264,Retail,15376.8,77.0,Lost,2025-05-02 17:27:22.648529712
OPP-4265,IT_Tech,76481.16,85.0,Lost,2025-05-02 23:43:34.842968592
OPP-4266,health-care,34124.91,88.0,Won,2025-05-03 05:59:47.037407488
OPP-4267,Finance,146212.49,70.0,Lost,2025-05-03 12:15:59.231846368
OPP-4268,Finance,302685.21,71.0,Lost,2025-05-03 18:32:11.426285264
OPP-4269,Finance,58299.05,76.0,Lost,2025-05-04 00:48:23.620724144
OPP-4270,IT_Tech,19044.41,43.0,Won,2025-05-04 07:04:35.815163024
OPP-4271,IT_Tech,,86.0,Won,2025-05-04 13:20:48.009601920
OPP-4272,Retail,13453.61,81.0,Won,2025-05-04 19:37:00.204040800
OPP-4273,Finance,102567.12,75.0,Lost,2025-05-05 01:53:12.398479696
OPP-4274,Retail,9939.8,59.0,Won,2025-05-05 08:09:24.592918576
OPP-4275,Retail,29073.99,71.0,Won,2025-05-05 14:25:36.787357472
OPP-4276,Retail,7652.09,63.0,Won,2025-05-05 20:41:48.981796352
OPP-4277,health-care,25757.39,72.0,Lost,2025-05-06 02:58:01.176235248
OPP-4278,health-care,142063.05,89.0,Won,2025-05-06 09:14:13.370674128
OPP-4279,Retail,4284.2,56.0,Won,2025-05-06 15:30:25.565113024
OPP-4280,health-care,64700.37,88.0,Lost,2025-05-06 21:46:37.759551904
OPP-4281,IT_Tech,172618.73,,Lost,2025-05-07 04:02:49.953990800
OPP-4282,Manufacturing,36097.48,66.0,Won,2025-05-07 10:19:02.148429680
OPP-4283,Manufacturing,,85.0,Won,2025-05-07 16:35:14.342868576
OPP-4284,health-care,70654.81,61.0,Lost,2025-05-07 22:51:26.537307456
OPP-4285,IT_Tech,35404.69,72.0,Lost,2025-05-08 05:07:38.731746352
OPP-4286,health-care,80530.39,90.0,Lost,2025-05-08 11:23:50.926185232
OPP-4287,Retail,18603.99,60.0,Won,2025-05-08 17:40:03.120624128
OPP-4288,Manufacturing,21599.91,73.0,Lost,2025-05-08 23:56:15.315063008
OPP-4289,IT_Tech,,85.0,Lost,2025-05-09 06:12:27.509501904
OPP-4290,IT_Tech,41050.45,64.0,Lost,2025-05-09 12:28:39.703940784
OPP-4291,Manufacturing,52229.2,75.0,Won,2025-05-09 18:44:51.898379680
OPP-4292,health-care,50166.88,73.0,Won,2025-05-10 01:01:04.092818560
OPP-4293,Finance,158233.85,77.0,Lost,2025-05-10 07:17:16.287257456
OPP-4294,Manufacturing,31935.51,100.0,Lost,2025-05-10 13:33:28.481696336
OPP-4295,IT_Tech,41721.68,65.0,Lost,2025-05-10 19:49:40.676135232
OPP-4296,Finance,41778.47,86.0,Lost,2025-05-11 02:05:52.870574112
OPP-4297,IT_Tech,22060.28,65.0,Won,2025-05-11 08:22:05.065013008
OPP-4298,health-care,110516.84,68.0,Lost,2025-05-11 14:38:17.259451888
OPP-4299,Retail,10702.11,66.0,Lost,2025-05-11 20:54:29.453890784
OPP-4300,health-care,43813.89,82.0,Lost,2025-05-12 03:10:41.648329664
OPP-4301,Manufacturing,26328.53,82.0,Lost,2025-05-12 09:26:53.842768560
OPP-4302,Finance,111231.83,100.0,Lost,2025-05-12 15:43:06.037207440
OPP-4303,health-care,50140.15,111.0,Won,2025-05-12 21:59:18.231646336
OPP-4304,IT_Tech,34240.78,76.0,Lost,2025-05-13 04:15:30.426085216
OPP-4305,health-care,73792.82,70.0,Won,2025-05-13 10:31:42.620524112
OPP-4306,health-care,23146.31,75.0,Lost,2025-05-13 16:47:54.814962992
OPP-4307,IT_Tech,,65.0,Won,2025-05-13 23:04:07.009401872
OPP-4308,health-care,89479.67,90.0,Lost,2025-05-14 05:20:19.203840768
OPP-4309,health-care,46994.34,59.0,Won,2025-05-14 11:36:31.398279648
OPP-4310,Retail,22660.13,98.0,Lost,2025-05-14 17:52:43.592718544
OPP-4311,Finance,130624.79,92.0,Lost,2025-05-15 00:08:55.787157424
OPP-4312,Retail,19140.93,48.0,Won,2025-05-15 06:25:07.981596320
OPP-4313,IT_Tech,90209.13,71.0,Lost,2025-05-15 12:41:20.176035200
OPP-4314,IT_Tech,34837.7,83.0,Lost,2025-05-15 18:57:32.370474096
OPP-4315,Finance,107939.82,95.0,Lost,2025-05-16 01:13:44.564912976
OPP-4316,health-care,51501.15,60.0,Won,2025-05-16 07:29:56.759351872
OPP-4317,IT_Tech,123770.58,90.0,Lost,2025-05-16 13:46:08.953790752
OPP-4318,Retail,36019.54,50.0,Won,2025-05-16 20:02:21.148229648
OPP-4319,Retail,13439.32,65.0,Won,2025-05-17 02:18:33.342668528
OPP-4320,Finance,92221.79,93.0,Won,2025-05-17 08:34:45.537107424
OPP-4321,IT_Tech,71657.19,71.0,Lost,2025-05-17 14:50:57.731546304
OPP-4322,Retail,12412.14,47.0,Won,2025-05-17 21:07:09.925985200
OPP-4323,Finance,49317.07,77.0,Won,2025-05-18 03:23:22.120424080
OPP-4324,Retail,20681.5,62.0,Lost,2025-05-18 09:39:34.314862976
OPP-4325,Retail,13894.1,74.0,Lost,2025-05-18 15:55:46.509301856
OPP-4326,Retail,14639.77,56.0,Won,2025-05-18 22:11:58.703740752
OPP-4327,Finance,44330.9,65.0,Lost,2025-05-19 04:28:10.898179632
OPP-4328,IT_Tech,15385.24,43.0,Lost,2025-05-19 10:44:23.092618528
OPP-4329,Finance,84261.93,81.0,Won,2025-05-19 17:00:35.287057408
OPP-4330,Finance,125866.52,80.0,Lost,2025-05-19 23:16:47.481496304
OPP-4331,Retail,11933.4,51.0,Won,2025-05-20 05:32:59.675935184
OPP-4332,IT_Tech,74474.7,80.0,Lost,2025-05-20 11:49:11.870374080
OPP-4333,IT_Tech,25541.04,83.0,Won,2025-05-20 18:05:24.064812960
OPP-4334,Manufacturing,21432.16,67.0,Lost,2025-05-21 00:21:36.259251856
OPP-4335,Retail,12918.1,69.0,Won,2025-05-21 06:37:48.453690736
OPP-4336,Manufacturing,34846.35,76.0,Lost,2025-05-21 12:54:00.648129632
OPP-4337,Retail,19633.34,54.0,Won,2025-05-21 19:10:12.842568512
OPP-4338,Finance,45936.82,99.0,Won,2025-05-22 01:26:25.037007408
OPP-4339,Finance,166184.94,78.0,Lost,2025-05-22 07:42:37.231446288
OPP-4340,Manufacturing,97096.29,88.0,Lost,2025-05-22 13:58:49.425885184
OPP-4341,Finance,71432.88,87.0,Lost,2025-05-22 20:15:01.620324064
OPP-4342,Finance,154790.25,81.0,Lost,2025-05-23 02:31:13.814762944
OPP-4343,IT_Tech,21412.96,77.0,Won,2025-05-23 08:47:26.009201840
OPP-4344,health-care,139404.2,85.0,Lost,2025-05-23 15:03:38.203640720
OPP-4345,Retail,,53.0,Won,2025-05-23 21:19:50.398079616
OPP-4346,IT_Tech,55922.31,72.0,Lost,2025-05-24 03:36:02.592518496
OPP-4347,IT_Tech,,66.0,Won,2025-05-24 09:52:14.786957392
OPP-4348,health-care,12424.81,60.0,Won,2025-05-24 16:08:26.981396272
OPP-4349,IT_Tech,26347.7,55.0,Won,2025-05-24 22:24:39.175835168
OPP-4350,IT_Tech,,84.0,Lost,2025-05-25 04:40:51.370274048
OPP-4351,health-care,40661.91,93.0,Won,2025-05-25 10:57:03.564712944
OPP-4352,Manufacturing,38604.4,85.0,Won,2025-05-25 17:13:15.759151824
OPP-4353,Finance,56875.61,91.0,Won,2025-05-25 23:29:27.953590720
OPP-4354,IT_Tech,24045.28,66.0,Won,2025-05-26 05:45:40.148029600
OPP-4355,IT_Tech,21388.31,62.0,Won,2025-05-26 12:01:52.342468496
OPP-4356,Finance,47604.96,66.0,Lost,2025-05-26 18:18:04.536907376
OPP-4357,health-care,143329.22,90.0,Lost,2025-05-27 00:34:16.731346272
OPP-4358,Retail,9599.7,66.0,Won,2025-05-27 06:50:28.925785152
OPP-4359,Finance,53692.94,75.0,Won,2025-05-27 13:06:41.120224048
OPP-4360,Retail,10632.29,80.0,Won,2025-05-27 19:22:53.314662928
OPP-4361,IT_Tech,43023.28,79.0,Lost,2025-05-28 01:39:05.509101824
OPP-4362,Finance,96158.17,70.0,Won,2025-05-28 07:55:17.703540704
OPP-4363,IT_Tech,7924.16,54.0,Lost,2025-05-28 14:11:29.897979600
OPP-4364,Manufacturing,60525.35,85.0,Won,2025-05-28 20:27:42.092418480
OPP-4365,Finance,173133.94,96.0,Lost,2025-05-29 02:43:54.286857376
OPP-4366,health-care,38944.31,80.0,Won,2025-05-29 09:00:06.481296256
OPP-4367,IT_Tech,22333.67,92.0,Won,2025-05-29 15:16:18.675735152
OPP-4368,IT_Tech,28994.84,91.0,Lost,2025-05-29 21:32:30.870174032
OPP-4369,Finance,46462.35,80.0,Lost,2025-05-30 03:48:43.064612928
OPP-4370,IT_Tech,40617.87,64.0,Won,2025-05-30 10:04:55.259051808
OPP-4371,Finance,22744.64,54.0,Won,2025-05-30 16:21:07.453490704
OPP-4372,IT_Tech,20765.25,64.0,Won,2025-05-30 22:37:19.647929584
OPP-4373,Finance,184152.28,93.0,Lost,2025-05-31 04:53:31.842368480
OPP-4374,Retail,8399.19,85.0,Won,2025-05-31 11:09:44.036807360
OPP-4375,Retail,24877.38,75.0,Lost,2025-05-31 17:25:56.231246256
OPP-4376,Retail,15957.26,81.0,Won,2025-05-31 23:42:08.425685136
OPP-4377,IT_Tech,14696.52,64.0,Won,2025-06-01 05:58:20.620124032
OPP-4378,IT_Tech,49894.43,83.0,Won,2025-06-01 12:14:32.814562912
OPP-4379,Finance,68145.45,87.0,Won,2025-06-01 18:30:45.009001792
OPP-4380,health-care,55643.46,52.0,Lost,2025-06-02 00:46:57.203440688
OPP-4381,health-care,84708.76,74.0,Lost,2025-06-02 07:03:09.397879568
OPP-4382,IT_Tech,46042.34,86.0,Lost,2025-06-02 13:19:21.592318464
OPP-4383,IT_Tech,51730.14,79.0,Won,2025-06-02 19:35:33.786757344
OPP-4384,IT_Tech,65455.54,63.0,Lost,2025-06-03 01:51:45.981196240
OPP-4385,Manufacturing,44536.66,45.0,Lost,2025-06-03 08:07:58.175635120
OPP-4386,IT_Tech,18254.79,64.0,Lost,2025-06-03 14:24:10.370074016
OPP-4387,Finance,55039.85,75.0,Lost,2025-06-03 20:40:22.564512896
OPP-4388,IT_Tech,158185.58,73.0,Lost,2025-06-04 02:56:34.758951792
OPP-4389,Finance,112949.34,83.0,Lost,2025-06-04 09:12:46.953390672
OPP-4390,health-care,303025.54,94.0,Lost,2025-06-04 15:28:59.147829568
OPP-4391,Manufacturing,72963.68,86.0,Lost,2025-06-04 21:45:11.342268448
OPP-4392,Manufacturing,40982.53,46.0,Lost,2025-06-05 04:01:23.536707344
